type,repo_name,actor_login,created_at,event
IssuesEvent,ropensci/EML,masalmon,2017-01-19T11:37:52Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2017-01-19T12:00:14Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2017-01-19T12:45:30Z,"""created"""
WatchEvent,rladies-paris/rladies_paris_rmarkdown_2017_01_17,masalmon,2017-01-19T12:14:26Z,"""started"""
IssuesEvent,ropensci/EML,masalmon,2017-01-19T15:57:39Z,"""closed"""
IssueCommentEvent,ropensci/EML,masalmon,2017-01-19T15:57:39Z,"""created"""
WatchEvent,ropensci/hddtools,masalmon,2017-01-19T16:13:01Z,"""started"""
WatchEvent,ropensci/hddtools,masalmon,2017-01-19T16:13:01Z,"""started"""
PushEvent,masalmon/EML,masalmon,2017-01-19T11:34:37Z,NA
PushEvent,masalmon/EML,masalmon,2017-01-19T11:43:12Z,NA
IssuesEvent,ropensci/EML,masalmon,2017-01-19T11:37:52Z,"""opened"""
PushEvent,masalmon/EML,masalmon,2017-01-19T12:00:14Z,NA
IssueCommentEvent,ropensci/EML,masalmon,2017-01-19T12:45:30Z,"""created"""
WatchEvent,rladies-paris/rladies_paris_rmarkdown_2017_01_17,masalmon,2017-01-19T12:14:26Z,"""started"""
IssuesEvent,ropensci/EML,masalmon,2017-01-19T15:57:39Z,"""closed"""
IssueCommentEvent,ropensci/EML,masalmon,2017-01-19T15:57:39Z,"""created"""
WatchEvent,njtierney/njt_bmj_md,masalmon,2017-01-20T10:52:22Z,"""started"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:53:36Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:34:53Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:25:48Z,"""closed"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:26:14Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:40:51Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T08:42:05Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T09:55:34Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T09:55:34Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:20:57Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:48:43Z,"""opened"""
WatchEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:30:03Z,"""started"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:10:42Z,NA
IssuesEvent,MilesMcBain/packup,masalmon,2017-01-20T11:57:12Z,"""closed"""
IssueCommentEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:08:53Z,"""created"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:26:59Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:55:25Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:55:25Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:31:05Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:57:50Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T12:47:18Z,NA
IssuesEvent,MilesMcBain/packup,masalmon,2017-01-20T11:57:12Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T12:47:18Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T09:55:34Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T09:55:34Z,"""closed"""
WatchEvent,njtierney/njt_bmj_md,masalmon,2017-01-20T10:52:22Z,"""started"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:53:36Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:34:53Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:25:48Z,"""closed"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:26:14Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T10:40:51Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T08:42:05Z,NA
IssueCommentEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:08:53Z,"""created"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:26:59Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:55:25Z,"""closed"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:55:25Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:31:05Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T15:57:50Z,NA
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:20:57Z,NA
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:48:43Z,"""opened"""
WatchEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:30:03Z,"""started"""
PushEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-20T13:10:42Z,NA
WatchEvent,hadley/devtools,masalmon,2017-01-23T12:14:24Z,"""started"""
WatchEvent,gaborcsardi/whoami,masalmon,2017-01-23T12:02:05Z,"""started"""
WatchEvent,r-pkgs/desc,masalmon,2017-01-23T12:13:40Z,"""started"""
IssuesEvent,ryanpeek/markdown_cv,masalmon,2017-01-23T11:25:04Z,"""opened"""
WatchEvent,ryanpeek/markdown_cv,masalmon,2017-01-23T11:12:45Z,"""started"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-23T11:26:26Z,"""opened"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-23T11:27:11Z,"""opened"""
WatchEvent,mathematicalcoffee/beamerposter-rmarkdown-example,masalmon,2017-01-23T11:26:59Z,"""started"""
WatchEvent,rladies/meetupr,masalmon,2017-01-23T20:28:49Z,"""started"""
IssuesEvent,ryanpeek/markdown_cv,masalmon,2017-01-23T11:25:04Z,"""opened"""
WatchEvent,ryanpeek/markdown_cv,masalmon,2017-01-23T11:12:45Z,"""started"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-23T11:26:26Z,"""opened"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-01-23T11:27:11Z,"""opened"""
WatchEvent,mathematicalcoffee/beamerposter-rmarkdown-example,masalmon,2017-01-23T11:26:59Z,"""started"""
WatchEvent,hadley/devtools,masalmon,2017-01-23T12:14:24Z,"""started"""
WatchEvent,gaborcsardi/whoami,masalmon,2017-01-23T12:02:05Z,"""started"""
WatchEvent,r-pkgs/desc,masalmon,2017-01-23T12:13:40Z,"""started"""
WatchEvent,rladies/meetupr,masalmon,2017-01-23T20:28:49Z,"""started"""
IssuesEvent,masalmon/unfinished,masalmon,2017-01-24T08:56:46Z,"""opened"""
CreateEvent,masalmon/unfinished,masalmon,2017-01-24T08:55:52Z,NA
IssuesEvent,masalmon/unfinished,masalmon,2017-01-24T08:56:11Z,"""opened"""
CreateEvent,masalmon/unfinished,masalmon,2017-01-24T08:55:52Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2017-01-24T17:18:40Z,"""created"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T19:58:15Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:50:11Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:53:43Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:49:41Z,NA
IssuesEvent,masalmon/unfinished,masalmon,2017-01-24T08:56:46Z,"""opened"""
CreateEvent,masalmon/unfinished,masalmon,2017-01-24T08:55:52Z,NA
IssuesEvent,masalmon/unfinished,masalmon,2017-01-24T08:56:11Z,"""opened"""
CreateEvent,masalmon/unfinished,masalmon,2017-01-24T08:55:52Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T19:58:15Z,NA
IssueCommentEvent,ropensci/onboarding,masalmon,2017-01-24T17:18:40Z,"""created"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:50:11Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:53:43Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-24T15:49:41Z,NA
WatchEvent,canada-ca/welcome,masalmon,2017-01-25T05:27:19Z,"""started"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T17:18:04Z,NA
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T09:50:46Z,"""opened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:46:20Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:29:19Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:49:27Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:51:27Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:28:42Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:42:36Z,"""created"""
WatchEvent,lovedaybrooke/gender-decoder,masalmon,2017-01-25T12:40:05Z,"""started"""
IssuesEvent,lovedaybrooke/gender-decoder,masalmon,2017-01-25T12:40:47Z,"""opened"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T10:24:28Z,"""reopened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T10:24:28Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T10:33:24Z,"""created"""
WatchEvent,d4tagirl/d4tagirl.com,masalmon,2017-01-25T14:37:31Z,"""started"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T14:10:30Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:14:53Z,"""created"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T14:20:30Z,"""reopened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:12:55Z,"""created"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T14:14:53Z,"""closed"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:20:30Z,"""created"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:33:42Z,NA
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:36:04Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:37:13Z,"""created"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:39:40Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:35:17Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:55:40Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:42:48Z,"""created"""
WatchEvent,canada-ca/welcome,masalmon,2017-01-25T05:27:19Z,"""started"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T17:18:04Z,NA
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T09:50:46Z,"""opened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:46:20Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:29:19Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:49:27Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:51:27Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:28:42Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T09:42:36Z,"""created"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T10:24:28Z,"""reopened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T10:24:28Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T10:33:24Z,"""created"""
WatchEvent,lovedaybrooke/gender-decoder,masalmon,2017-01-25T12:40:05Z,"""started"""
IssuesEvent,lovedaybrooke/gender-decoder,masalmon,2017-01-25T12:40:47Z,"""opened"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:33:42Z,NA
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:36:04Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:37:13Z,"""created"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T16:39:40Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:35:17Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:55:40Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T16:42:48Z,"""created"""
WatchEvent,d4tagirl/d4tagirl.com,masalmon,2017-01-25T14:37:31Z,"""started"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-25T14:10:30Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:14:53Z,"""created"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T14:20:30Z,"""reopened"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:12:55Z,"""created"""
IssuesEvent,osmdatar/osmdata,masalmon,2017-01-25T14:14:53Z,"""closed"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-25T14:20:30Z,"""created"""
WatchEvent,USEPA/lakemorpho,masalmon,2017-01-26T11:53:31Z,"""started"""
WatchEvent,USEPA/LakeTrophicModelling,masalmon,2017-01-26T11:54:20Z,"""started"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T11:45:04Z,NA
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:21:31Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:31:05Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:30:22Z,"""created"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T10:10:01Z,NA
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T10:23:01Z,NA
PushEvent,osmdatar/osmdata,masalmon,2017-01-26T09:40:05Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-26T21:11:55Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-26T21:24:01Z,NA
WatchEvent,nationalparkservice/data,masalmon,2017-01-26T17:03:46Z,"""started"""
WatchEvent,USGS-R/toxEval,masalmon,2017-01-26T17:00:50Z,"""started"""
WatchEvent,USGS-R/dataRetrieval,masalmon,2017-01-26T17:02:16Z,"""started"""
WatchEvent,USGS-R/USGSHydroTools,masalmon,2017-01-26T17:03:33Z,"""started"""
IssueCommentEvent,openjournals/joss-reviews,masalmon,2017-01-26T18:41:36Z,"""created"""
WatchEvent,mkearney/r-bloggers,masalmon,2017-01-26T15:14:05Z,"""started"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T15:44:04Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T15:43:31Z,"""created"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-26T15:42:26Z,NA
WatchEvent,mfoos/shiny_rmd_POC,masalmon,2017-01-26T14:19:42Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-26T21:11:55Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-26T21:24:01Z,NA
WatchEvent,nationalparkservice/data,masalmon,2017-01-26T17:03:46Z,"""started"""
WatchEvent,USGS-R/toxEval,masalmon,2017-01-26T17:00:50Z,"""started"""
WatchEvent,USGS-R/dataRetrieval,masalmon,2017-01-26T17:02:16Z,"""started"""
WatchEvent,USGS-R/USGSHydroTools,masalmon,2017-01-26T17:03:33Z,"""started"""
IssueCommentEvent,openjournals/joss-reviews,masalmon,2017-01-26T18:41:36Z,"""created"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T10:10:01Z,NA
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T10:23:01Z,NA
PushEvent,osmdatar/osmdata,masalmon,2017-01-26T09:40:05Z,NA
WatchEvent,USEPA/lakemorpho,masalmon,2017-01-26T11:53:31Z,"""started"""
WatchEvent,USEPA/LakeTrophicModelling,masalmon,2017-01-26T11:54:20Z,"""started"""
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T11:45:04Z,NA
WatchEvent,mkearney/r-bloggers,masalmon,2017-01-26T15:14:05Z,"""started"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T15:44:04Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T15:43:31Z,"""created"""
PushEvent,osmdatar/osmdata,masalmon,2017-01-26T15:42:26Z,NA
CommitCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:21:31Z,NA
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:31:05Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-01-26T08:30:22Z,"""created"""
WatchEvent,mfoos/shiny_rmd_POC,masalmon,2017-01-26T14:19:42Z,"""started"""
IssuesEvent,jenitivecase/inspectr,masalmon,2017-01-27T09:08:53Z,"""opened"""
WatchEvent,jenitivecase/inspectr,masalmon,2017-01-27T09:06:26Z,"""started"""
WatchEvent,markvanderloo/simputation,masalmon,2017-01-27T10:40:13Z,"""started"""
WatchEvent,thomasp85/ggraph,masalmon,2017-01-27T12:09:35Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-27T20:45:56Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-27T20:49:02Z,NA
IssueCommentEvent,jenitivecase/inspectr,masalmon,2017-01-27T15:06:54Z,"""created"""
WatchEvent,markvanderloo/simputation,masalmon,2017-01-27T10:40:13Z,"""started"""
IssuesEvent,jenitivecase/inspectr,masalmon,2017-01-27T09:08:53Z,"""opened"""
WatchEvent,jenitivecase/inspectr,masalmon,2017-01-27T09:06:26Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-27T20:45:56Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-27T20:49:02Z,NA
WatchEvent,thomasp85/ggraph,masalmon,2017-01-27T12:09:35Z,"""started"""
IssueCommentEvent,jenitivecase/inspectr,masalmon,2017-01-27T15:06:54Z,"""created"""
IssueCommentEvent,hadley/readxl,masalmon,2017-01-29T07:59:04Z,"""created"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-29T13:05:10Z,NA
WatchEvent,juliasilge/southafricastats,masalmon,2017-01-29T16:27:11Z,"""started"""
IssueCommentEvent,hadley/readxl,masalmon,2017-01-29T07:59:04Z,"""created"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-01-29T13:05:10Z,NA
WatchEvent,juliasilge/southafricastats,masalmon,2017-01-29T16:27:11Z,"""started"""
PublicEvent,masalmon/databeersbcn,masalmon,2017-01-30T18:25:01Z,NA
PublicEvent,masalmon/databeersbcn,masalmon,2017-01-30T18:25:01Z,NA
WatchEvent,ramnathv/rbokeh,masalmon,2017-01-31T08:50:48Z,"""started"""
WatchEvent,bokeh/rbokeh,masalmon,2017-01-31T08:51:33Z,"""started"""
WatchEvent,dacornu/periodic-table,masalmon,2017-01-31T12:09:34Z,"""started"""
WatchEvent,andrejewski/periodic-table,masalmon,2017-01-31T12:09:39Z,"""started"""
WatchEvent,wrathematics/hackR,masalmon,2017-01-31T15:45:35Z,"""started"""
WatchEvent,ramnathv/rbokeh,masalmon,2017-01-31T08:50:48Z,"""started"""
WatchEvent,bokeh/rbokeh,masalmon,2017-01-31T08:51:33Z,"""started"""
WatchEvent,dacornu/periodic-table,masalmon,2017-01-31T12:09:34Z,"""started"""
WatchEvent,andrejewski/periodic-table,masalmon,2017-01-31T12:09:39Z,"""started"""
WatchEvent,wrathematics/hackR,masalmon,2017-01-31T15:45:35Z,"""started"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T14:00:16Z,"""created"""
IssuesEvent,ropensci/ropenaq,masalmon,2017-02-01T13:40:52Z,"""opened"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T13:36:11Z,"""created"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T13:38:45Z,"""created"""
WatchEvent,forwards/general,masalmon,2017-02-01T13:16:18Z,"""started"""
IssuesEvent,ropensci/ropenaq,masalmon,2017-02-01T13:40:52Z,"""opened"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T13:36:11Z,"""created"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T13:38:45Z,"""created"""
WatchEvent,forwards/general,masalmon,2017-02-01T13:16:18Z,"""started"""
IssueCommentEvent,ropensci/ropenaq,masalmon,2017-02-01T14:00:16Z,"""created"""
WatchEvent,hrbrmstr/orangetext,masalmon,2017-02-02T05:54:09Z,"""started"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-02-02T10:21:42Z,"""opened"""
IssuesEvent,bokeh/rbokeh,masalmon,2017-02-02T20:27:45Z,"""opened"""
WatchEvent,hrbrmstr/orangetext,masalmon,2017-02-02T05:54:09Z,"""started"""
IssuesEvent,masalmon/rmd_course_isglobal,masalmon,2017-02-02T10:21:42Z,"""opened"""
IssuesEvent,bokeh/rbokeh,masalmon,2017-02-02T20:27:45Z,"""opened"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-03T20:16:37Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-03T20:16:37Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-04T12:10:01Z,NA
PushEvent,ropensci/ropenaq,masalmon,2017-02-04T08:18:14Z,NA
WatchEvent,vincentarelbundock/countrycode,masalmon,2017-02-04T14:07:35Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-04T12:10:01Z,NA
WatchEvent,vincentarelbundock/countrycode,masalmon,2017-02-04T14:07:35Z,"""started"""
PushEvent,ropensci/ropenaq,masalmon,2017-02-04T08:18:14Z,NA
WatchEvent,juliasilge/tidytext,masalmon,2017-02-05T12:31:43Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:38:27Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:26:17Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:40:44Z,NA
WatchEvent,ropensci/tokenizers,masalmon,2017-02-05T12:31:36Z,"""started"""
WatchEvent,gaborcsardi/rcorpora,masalmon,2017-02-05T07:49:38Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T13:17:06Z,NA
WatchEvent,juliasilge/tidytext,masalmon,2017-02-05T12:31:43Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:38:27Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:26:17Z,NA
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T12:40:44Z,NA
WatchEvent,ropensci/tokenizers,masalmon,2017-02-05T12:31:36Z,"""started"""
WatchEvent,gaborcsardi/rcorpora,masalmon,2017-02-05T07:49:38Z,"""started"""
PushEvent,masalmon/masalmon.github.io,masalmon,2017-02-05T13:17:06Z,NA
WatchEvent,rladies/meet-up_presentation_london,masalmon,2017-02-06T03:23:45Z,"""started"""
IssuesEvent,masalmon/watchme,masalmon,2017-02-06T15:15:30Z,"""opened"""
PushEvent,masalmon/watchme,masalmon,2017-02-06T15:48:17Z,NA
PushEvent,masalmon/watchme,masalmon,2017-02-06T15:15:08Z,NA
IssuesEvent,masalmon/watchme,masalmon,2017-02-06T15:15:42Z,"""opened"""
WatchEvent,EvanOdell/cycling-v-oyster,masalmon,2017-02-06T15:09:29Z,"""started"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-02-06T17:15:40Z,"""created"""
WatchEvent,rladies/meet-up_presentation_london,masalmon,2017-02-06T03:23:45Z,"""started"""
IssuesEvent,masalmon/watchme,masalmon,2017-02-06T15:15:30Z,"""opened"""
PushEvent,masalmon/watchme,masalmon,2017-02-06T15:48:17Z,NA
PushEvent,masalmon/watchme,masalmon,2017-02-06T15:15:08Z,NA
IssuesEvent,masalmon/watchme,masalmon,2017-02-06T15:15:42Z,"""opened"""
WatchEvent,EvanOdell/cycling-v-oyster,masalmon,2017-02-06T15:09:29Z,"""started"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-02-06T17:15:40Z,"""created"""
IssueCommentEvent,osmdatar/osmdata,masalmon,2017-02-07T11:43:56Z,"""created"""
WatchEvent,d4tagirl/uRuguayanMap,masalmon,2017-02-07T05:38:05Z,"""started"""
PushEvent,masalmon/watchme,masalmon,2017-02-07T12:32:34Z,NA
IssuesEvent,masalmon/watchme,masalmon,2017-02-07T12:29:19Z,"""closed"""
IssuesEvent,masalmon/watchme,masalmon,2017-02-07T12:29:37Z,"""closed"""
PushEvent,masalmon/watchme,masalmon,2017-02-07T12:27:27Z,NA
IssuesEvent,masalmon/watchme,masalmon,2017-02-07T12:29:15Z,"""closed"""
IssuesEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:33:59Z,"""closed"""
IssueCommentEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:35:31Z,"""created"""
IssuesEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:34:42Z,"""closed"""
PushEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:42:22Z,NA
IssueCommentEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:37:56Z,"""created"""
IssueCommentEvent,masalmon/rtimicropem,masalmon,2017-02-07T12:34:42Z,"""created"""
